set_id,bc_ratio,information_condition,round_number,population_size,participant_id,seat_id,action,payoff
7436,6,summary_information,10,12,rt552339,6626,cooperate,2
7436,6,summary_information,10,12,rt641124,6729,defect,6
7436,6,summary_information,10,12,rt592778,8931,defect,6
7436,6,summary_information,10,12,rt539301,9295,defect,0
7436,6,summary_information,11,12,rt852329,747,defect,12
7436,6,summary_information,11,12,rt647660,1518,cooperate,2
7436,6,summary_information,11,12,rt665195,2256,defect,6
7436,6,summary_information,11,12,rt796958,3201,defect,6
7436,6,summary_information,11,12,rt699692,5012,defect,6
7436,6,summary_information,11,12,rt817722,6098,defect,6
7436,6,summary_information,11,12,rt869620,6381,cooperate,2
7436,6,summary_information,11,12,rt589526,6465,defect,12
7436,6,summary_information,11,12,rt552339,6626,cooperate,2
7436,6,summary_information,11,12,rt641124,6729,defect,12
7436,6,summary_information,11,12,rt592778,8931,defect,12
7436,6,summary_information,11,12,rt539301,9295,cooperate,2
7436,6,summary_information,12,12,rt852329,747,defect,6
7436,6,summary_information,12,12,rt647660,1518,cooperate,-4
7436,6,summary_information,12,12,rt665195,2256,defect,6
7436,6,summary_information,12,12,rt796958,3201,defect,6
7436,6,summary_information,12,12,rt699692,5012,defect,6
7436,6,summary_information,12,12,rt817722,6098,defect,6
7436,6,summary_information,12,12,rt869620,6381,cooperate,2
7436,6,summary_information,12,12,rt589526,6465,defect,12
7436,6,summary_information,12,12,rt552339,6626,cooperate,2
7436,6,summary_information,12,12,rt641124,6729,defect,6
7436,6,summary_information,12,12,rt592778,8931,defect,6
7436,6,summary_information,12,12,rt539301,9295,defect,6
7436,6,summary_information,13,12,rt852329,747,cooperate,-4
7436,6,summary_information,13,12,rt647660,1518,defect,6
7436,6,summary_information,13,12,rt665195,2256,defect,6
7436,6,summary_information,13,12,rt796958,3201,defect,0
7436,6,summary_information,13,12,rt699692,5012,defect,0
7436,6,summary_information,13,12,rt817722,6098,defect,0
7436,6,summary_information,13,12,rt869620,6381,defect,6
7436,6,summary_information,13,12,rt589526,6465,defect,6
7436,6,summary_information,13,12,rt552339,6626,cooperate,-4
7436,6,summary_information,13,12,rt641124,6729,defect,6
7436,6,summary_information,13,12,rt592778,8931,defect,12
7436,6,summary_information,13,12,rt539301,9295,defect,6
7436,6,summary_information,14,12,rt852329,747,defect,6
7436,6,summary_information,14,12,rt647660,1518,defect,6
7436,6,summary_information,14,12,rt665195,2256,defect,0
7436,6,summary_information,14,12,rt796958,3201,defect,0
7436,6,summary_information,14,12,rt699692,5012,defect,0
7436,6,summary_information,14,12,rt817722,6098,defect,0
7436,6,summary_information,14,12,rt869620,6381,defect,6
7436,6,summary_information,14,12,rt589526,6465,defect,6
7436,6,summary_information,14,12,rt552339,6626,cooperate,-4
7436,6,summary_information,14,12,rt641124,6729,defect,12
7436,6,summary_information,14,12,rt592778,8931,defect,12
7436,6,summary_information,14,12,rt539301,9295,cooperate,-4
7436,6,summary_information,15,12,rt852329,747,defect,0
7436,6,summary_information,15,12,rt647660,1518,defect,0
7436,6,summary_information,15,12,rt665195,2256,defect,0
7436,6,summary_information,15,12,rt796958,3201,defect,0
7436,6,summary_information,15,12,rt699692,5012,defect,0
7436,6,summary_information,15,12,rt817722,6098,defect,0
7436,6,summary_information,15,12,rt869620,6381,defect,0
7436,6,summary_information,15,12,rt589526,6465,defect,0
7436,6,summary_information,15,12,rt552339,6626,defect,0
7436,6,summary_information,15,12,rt641124,6729,defect,0
7436,6,summary_information,15,12,rt592778,8931,defect,0
7436,6,summary_information,15,12,rt539301,9295,defect,0
7486,4,full_information,1,8,rt902991,1018,cooperate,0
7486,4,full_information,1,8,rt932903,2310,defect,4
7486,4,full_information,1,8,rt272624,2756,defect,4
7486,4,full_information,1,8,rt521603,6064,defect,0
7486,4,full_information,1,8,rt808531,6677,defect,4
7486,4,full_information,1,8,rt328606,6718,defect,4
7486,4,full_information,1,8,rt607079,9475,cooperate,0
7486,4,full_information,1,8,rt694917,9711,defect,8
7486,4,full_information,2,8,rt902991,1018,cooperate,4
7486,4,full_information,2,8,rt932903,2310,cooperate,8
7486,4,full_information,2,8,rt272624,2756,defect,12
7486,4,full_information,2,8,rt521603,6064,cooperate,0
7486,4,full_information,2,8,rt808531,6677,defect,4
7486,4,full_information,2,8,rt328606,6718,defect,8
7486,4,full_information,2,8,rt607079,9475,defect,8
7486,4,full_information,2,8,rt694917,9711,cooperate,4
7486,4,full_information,3,8,rt902991,1018,cooperate,4
7486,4,full_information,3,8,rt932903,2310,cooperate,4
7486,4,full_information,3,8,rt272624,2756,defect,12
7486,4,full_information,3,8,rt521603,6064,defect,8
7486,4,full_information,3,8,rt808531,6677,cooperate,-4
7486,4,full_information,3,8,rt328606,6718,defect,8
7486,4,full_information,3,8,rt607079,9475,defect,12
7486,4,full_information,3,8,rt694917,9711,cooperate,4
7486,4,full_information,4,8,rt902991,1018,defect,0
7486,4,full_information,4,8,rt932903,2310,defect,0
7486,4,full_information,4,8,rt272624,2756,defect,4
7486,4,full_information,4,8,rt521603,6064,defect,4
7486,4,full_information,4,8,rt808531,6677,cooperate,-4
7486,4,full_information,4,8,rt328606,6718,defect,4
7486,4,full_information,4,8,rt607079,9475,defect,4
7486,4,full_information,4,8,rt694917,9711,defect,0
7486,4,full_information,5,8,rt902991,1018,defect,4
7486,4,full_information,5,8,rt932903,2310,defect,4
7486,4,full_information,5,8,rt272624,2756,defect,0
7486,4,full_information,5,8,rt521603,6064,defect,0
7486,4,full_information,5,8,rt808531,6677,defect,0
7486,4,full_information,5,8,rt328606,6718,defect,4
7486,4,full_information,5,8,rt607079,9475,defect,4
7486,4,full_information,5,8,rt694917,9711,cooperate,-4
7486,4,full_information,6,8,rt902991,1018,cooperate,0
7486,4,full_information,6,8,rt932903,2310,cooperate,0
7486,4,full_information,6,8,rt272624,2756,defect,8
7486,4,full_information,6,8,rt521603,6064,defect,4
7486,4,full_information,6,8,rt808531,6677,defect,0
7486,4,full_information,6,8,rt328606,6718,defect,0
7486,4,full_information,6,8,rt607079,9475,defect,4
7486,4,full_information,6,8,rt694917,9711,defect,8
7486,4,full_information,7,8,rt902991,1018,cooperate,-4
7486,4,full_information,7,8,rt932903,2310,defect,4
7486,4,full_information,7,8,rt272624,2756,defect,4
7486,4,full_information,7,8,rt521603,6064,defect,0
7486,4,full_information,7,8,rt808531,6677,defect,0
7486,4,full_information,7,8,rt328606,6718,defect,0
7486,4,full_information,7,8,rt607079,9475,defect,4
7486,4,full_information,7,8,rt694917,9711,defect,4
7486,4,full_information,8,8,rt902991,1018,cooperate,-4
7486,4,full_information,8,8,rt932903,2310,defect,4
7486,4,full_information,8,8,rt272624,2756,defect,8
7486,4,full_information,8,8,rt521603,6064,defect,8
7486,4,full_information,8,8,rt808531,6677,cooperate,0
7486,4,full_information,8,8,rt328606,6718,cooperate,0
7486,4,full_information,8,8,rt607079,9475,defect,12
7486,4,full_information,8,8,rt694917,9711,defect,8
7486,4,full_information,9,8,rt902991,1018,defect,4
7486,4,full_information,9,8,rt932903,2310,cooperate,-4
7486,4,full_information,9,8,rt272624,2756,defect,8
7486,4,full_information,9,8,rt521603,6064,defect,8
7486,4,full_information,9,8,rt808531,6677,cooperate,-4
7486,4,full_information,9,8,rt328606,6718,defect,4
7486,4,full_information,9,8,rt607079,9475,defect,4
7486,4,full_information,9,8,rt694917,9711,defect,4
7486,4,full_information,10,8,rt902991,1018,defect,0
7486,4,full_information,10,8,rt932903,2310,defect,0
7486,4,full_information,10,8,rt272624,2756,defect,0
7486,4,full_information,10,8,rt521603,6064,defect,0
7486,4,full_information,10,8,rt808531,6677,defect,0
7486,4,full_information,10,8,rt328606,6718,defect,0
7486,4,full_information,10,8,rt607079,9475,defect,0
7486,4,full_information,10,8,rt694917,9711,defect,0
7486,4,full_information,11,8,rt902991,1018,cooperate,0
7486,4,full_information,11,8,rt932903,2310,cooperate,0
7486,4,full_information,11,8,rt272624,2756,defect,8
7486,4,full_information,11,8,rt521603,6064,defect,8
7486,4,full_information,11,8,rt808531,6677,defect,4
7486,4,full_information,11,8,rt328606,6718,cooperate,-4
7486,4,full_information,11,8,rt607079,9475,defect,8
7486,4,full_information,11,8,rt694917,9711,defect,12
7486,4,full_information,12,8,rt902991,1018,cooperate,-4
7486,4,full_information,12,8,rt932903,2310,defect,4
7486,4,full_information,12,8,rt272624,2756,defect,4
7486,4,full_information,12,8,rt521603,6064,defect,4
7486,4,full_information,12,8,rt808531,6677,defect,4
7486,4,full_information,12,8,rt328606,6718,cooperate,-4
7486,4,full_information,12,8,rt607079,9475,defect,8
7486,4,full_information,12,8,rt694917,9711,defect,8
7486,4,full_information,13,8,rt902991,1018,cooperate,-4
7486,4,full_information,13,8,rt932903,2310,defect,4
7486,4,full_information,13,8,rt272624,2756,defect,4
7486,4,full_information,13,8,rt521603,6064,defect,4
7486,4,full_information,13,8,rt808531,6677,defect,4
7486,4,full_information,13,8,rt328606,6718,cooperate,-4
7486,4,full_information,13,8,rt607079,9475,defect,8
7486,4,full_information,13,8,rt694917,9711,defect,8
7486,4,full_information,14,8,rt902991,1018,cooperate,-4
7486,4,full_information,14,8,rt932903,2310,defect,4
7486,4,full_information,14,8,rt272624,2756,defect,4
7486,4,full_information,14,8,rt521603,6064,defect,0
7486,4,full_information,14,8,rt808531,6677,defect,0
7486,4,full_information,14,8,rt328606,6718,defect,0
7486,4,full_information,14,8,rt607079,9475,defect,4
7486,4,full_information,14,8,rt694917,9711,defect,4
7486,4,full_information,15,8,rt902991,1018,cooperate,-4
7486,4,full_information,15,8,rt932903,2310,defect,4
7486,4,full_information,15,8,rt272624,2756,defect,4
7486,4,full_information,15,8,rt521603,6064,defect,0
7486,4,full_information,15,8,rt808531,6677,defect,0
7486,4,full_information,15,8,rt328606,6718,defect,0
7486,4,full_information,15,8,rt607079,9475,defect,4
7486,4,full_information,15,8,rt694917,9711,defect,4
7486,4,summary_information,1,8,rt272624,1612,defect,8
7486,4,summary_information,1,8,rt902991,1755,cooperate,-4
7486,4,summary_information,1,8,rt328606,2315,defect,4
7486,4,summary_information,1,8,rt808531,2355,defect,4
7486,4,summary_information,1,8,rt694917,3770,defect,4
7486,4,summary_information,1,8,rt932903,6040,defect,4
7486,4,summary_information,1,8,rt521603,7948,cooperate,-4
7486,4,summary_information,1,8,rt607079,9237,defect,8
7486,4,summary_information,2,8,rt272624,1612,defect,8
7486,4,summary_information,2,8,rt902991,1755,cooperate,-4
7486,4,summary_information,2,8,rt328606,2315,defect,8
7486,4,summary_information,2,8,rt808531,2355,defect,12
7486,4,summary_information,2,8,rt694917,3770,cooperate,4
7486,4,summary_information,2,8,rt932903,6040,cooperate,4
7486,4,summary_information,2,8,rt521603,7948,cooperate,4
7486,4,summary_information,2,8,rt607079,9237,defect,12
7486,4,summary_information,3,8,rt272624,1612,defect,4
7486,4,summary_information,3,8,rt902991,1755,defect,0
7486,4,summary_information,3,8,rt328606,2315,defect,4
7486,4,summary_information,3,8,rt808531,2355,defect,4
7486,4,summary_information,3,8,rt694917,3770,cooperate,0
7486,4,summary_information,3,8,rt932903,6040,defect,8
7486,4,summary_information,3,8,rt521603,7948,cooperate,0
7486,4,summary_information,3,8,rt607079,9237,defect,4
7486,4,summary_information,4,8,rt272624,1612,defect,0
7486,4,summary_information,4,8,rt902991,1755,defect,0
7486,4,summary_information,4,8,rt328606,2315,defect,4
7486,4,summary_information,4,8,rt808531,2355,defect,4
7486,4,summary_information,4,8,rt694917,3770,cooperate,-4
7486,4,summary_information,4,8,rt932903,6040,defect,4
7486,4,summary_information,4,8,rt521603,7948,defect,4
7486,4,summary_information,4,8,rt607079,9237,defect,0
7486,4,summary_information,5,8,rt272624,1612,defect,0
7486,4,summary_information,5,8,rt902991,1755,defect,0
7486,4,summary_information,5,8,rt328606,2315,defect,0
7486,4,summary_information,5,8,rt808531,2355,defect,0
7486,4,summary_information,5,8,rt694917,3770,defect,0
7486,4,summary_information,5,8,rt932903,6040,defect,0
7486,4,summary_information,5,8,rt521603,7948,defect,0
7486,4,summary_information,5,8,rt607079,9237,defect,0
7486,4,summary_information,6,8,rt272624,1612,defect,0
7486,4,summary_information,6,8,rt902991,1755,defect,0
7486,4,summary_information,6,8,rt328606,2315,defect,4
7486,4,summary_information,6,8,rt808531,2355,defect,4
7486,4,summary_information,6,8,rt694917,3770,cooperate,-4
7486,4,summary_information,6,8,rt932903,6040,defect,4
7486,4,summary_information,6,8,rt521603,7948,defect,4
7486,4,summary_information,6,8,rt607079,9237,defect,0
7486,4,summary_information,7,8,rt272624,1612,defect,4
7486,4,summary_information,7,8,rt902991,1755,cooperate,0
7486,4,summary_information,7,8,rt328606,2315,defect,8
7486,4,summary_information,7,8,rt808531,2355,cooperate,0
7486,4,summary_information,7,8,rt694917,3770,defect,4
7486,4,summary_information,7,8,rt932903,6040,defect,4
7486,4,summary_information,7,8,rt521603,7948,defect,0
7486,4,summary_information,7,8,rt607079,9237,defect,4
7486,4,summary_information,8,8,rt272624,1612,defect,4
7486,4,summary_information,8,8,rt902991,1755,cooperate,-4
7486,4,summary_information,8,8,rt328606,2315,defect,4
7486,4,summary_information,8,8,rt808531,2355,defect,4
7486,4,summary_information,8,8,rt694917,3770,defect,0
7486,4,summary_information,8,8,rt932903,6040,defect,0
7486,4,summary_information,8,8,rt521603,7948,defect,0
7486,4,summary_information,8,8,rt607079,9237,defect,4
7486,4,summary_information,9,8,rt272624,1612,defect,8
7486,4,summary_information,9,8,rt902991,1755,cooperate,-4
7486,4,summary_information,9,8,rt328606,2315,defect,8
7486,4,summary_information,9,8,rt808531,2355,defect,8
7486,4,summary_information,9,8,rt694917,3770,cooperate,0
7486,4,summary_information,9,8,rt932903,6040,defect,8
7486,4,summary_information,9,8,rt521603,7948,cooperate,0
7486,4,summary_information,9,8,rt607079,9237,defect,8
7486,4,summary_information,10,8,rt272624,1612,defect,4
7486,4,summary_information,10,8,rt902991,1755,cooperate,-4
7486,4,summary_information,10,8,rt328606,2315,defect,4
7486,4,summary_information,10,8,rt808531,2355,defect,8
7486,4,summary_information,10,8,rt694917,3770,defect,4
7486,4,summary_information,10,8,rt932903,6040,cooperate,-4
7486,4,summary_information,10,8,rt521603,7948,defect,4
7486,4,summary_information,10,8,rt607079,9237,defect,8
7486,4,summary_information,11,8,rt272624,1612,defect,4
7486,4,summary_information,11,8,rt902991,1755,cooperate,-4
7486,4,summary_information,11,8,rt328606,2315,defect,4
7486,4,summary_information,11,8,rt808531,2355,defect,4
7486,4,summary_information,11,8,rt694917,3770,defect,0
7486,4,summary_information,11,8,rt932903,6040,defect,0
7486,4,summary_information,11,8,rt521603,7948,defect,0
7486,4,summary_information,11,8,rt607079,9237,defect,4
7486,4,summary_information,12,8,rt272624,1612,defect,4
7486,4,summary_information,12,8,rt902991,1755,cooperate,-4
7486,4,summary_information,12,8,rt328606,2315,defect,8
7486,4,summary_information,12,8,rt808531,2355,defect,12
7486,4,summary_information,12,8,rt694917,3770,cooperate,0
7486,4,summary_information,12,8,rt932903,6040,cooperate,0
7486,4,summary_information,12,8,rt521603,7948,defect,8
7486,4,summary_information,12,8,rt607079,9237,defect,8
7486,4,summary_information,13,8,rt272624,1612,defect,0
7486,4,summary_information,13,8,rt902991,1755,defect,0
7486,4,summary_information,13,8,rt328606,2315,defect,4
7486,4,summary_information,13,8,rt808531,2355,defect,4
7486,4,summary_information,13,8,rt694917,3770,cooperate,-4
7486,4,summary_information,13,8,rt932903,6040,defect,4
7486,4,summary_information,13,8,rt521603,7948,defect,4
7486,4,summary_information,13,8,rt607079,9237,defect,0
7486,4,summary_information,14,8,rt272624,1612,defect,0
7486,4,summary_information,14,8,rt902991,1755,defect,0
7486,4,summary_information,14,8,rt328606,2315,defect,4
7486,4,summary_information,14,8,rt808531,2355,defect,4
7486,4,summary_information,14,8,rt694917,3770,cooperate,-4
7486,4,summary_information,14,8,rt932903,6040,defect,4
7486,4,summary_information,14,8,rt521603,7948,defect,4
7486,4,summary_information,14,8,rt607079,9237,defect,0
7486,4,summary_information,15,8,rt272624,1612,defect,0
7486,4,summary_information,15,8,rt902991,1755,defect,0
7486,4,summary_information,15,8,rt328606,2315,defect,4
7486,4,summary_information,15,8,rt808531,2355,defect,4
7486,4,summary_information,15,8,rt694917,3770,cooperate,-4
7486,4,summary_information,15,8,rt932903,6040,defect,4
7486,4,summary_information,15,8,rt521603,7948,defect,4
7486,4,summary_information,15,8,rt607079,9237,defect,0
7486,4,behavior_only,1,8,rt694917,1336,cooperate,-4
7486,4,behavior_only,1,8,rt808531,1758,defect,8
7486,4,behavior_only,1,8,rt607079,4459,defect,8
7486,4,behavior_only,1,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,1,8,rt328606,7735,defect,4
7486,4,behavior_only,1,8,rt932903,8345,defect,4
7486,4,behavior_only,1,8,rt272624,8660,defect,4
7486,4,behavior_only,1,8,rt521603,9387,defect,4
7486,4,behavior_only,2,8,rt694917,1336,cooperate,-4
7486,4,behavior_only,2,8,rt808531,1758,defect,8
7486,4,behavior_only,2,8,rt607079,4459,defect,8
7486,4,behavior_only,2,8,rt902991,7390,cooperate,0
7486,4,behavior_only,2,8,rt328606,7735,defect,8
7486,4,behavior_only,2,8,rt932903,8345,cooperate,0
7486,4,behavior_only,2,8,rt272624,8660,defect,8
7486,4,behavior_only,2,8,rt521603,9387,defect,8
7486,4,behavior_only,3,8,rt694917,1336,cooperate,-4
7486,4,behavior_only,3,8,rt808531,1758,defect,8
7486,4,behavior_only,3,8,rt607079,4459,defect,8
7486,4,behavior_only,3,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,3,8,rt328606,7735,defect,4
7486,4,behavior_only,3,8,rt932903,8345,defect,4
7486,4,behavior_only,3,8,rt272624,8660,defect,4
7486,4,behavior_only,3,8,rt521603,9387,defect,4
7486,4,behavior_only,4,8,rt694917,1336,defect,0
7486,4,behavior_only,4,8,rt808531,1758,defect,4
7486,4,behavior_only,4,8,rt607079,4459,defect,4
7486,4,behavior_only,4,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,4,8,rt328606,7735,defect,4
7486,4,behavior_only,4,8,rt932903,8345,defect,4
7486,4,behavior_only,4,8,rt272624,8660,defect,0
7486,4,behavior_only,4,8,rt521603,9387,defect,0
7486,4,behavior_only,5,8,rt694917,1336,defect,0
7486,4,behavior_only,5,8,rt808531,1758,defect,4
7486,4,behavior_only,5,8,rt607079,4459,defect,4
7486,4,behavior_only,5,8,rt902991,7390,cooperate,0
7486,4,behavior_only,5,8,rt328606,7735,defect,8
7486,4,behavior_only,5,8,rt932903,8345,cooperate,0
7486,4,behavior_only,5,8,rt272624,8660,defect,4
7486,4,behavior_only,5,8,rt521603,9387,defect,4
7486,4,behavior_only,6,8,rt694917,1336,defect,4
7486,4,behavior_only,6,8,rt808531,1758,cooperate,0
7486,4,behavior_only,6,8,rt607079,4459,defect,8
7486,4,behavior_only,6,8,rt902991,7390,cooperate,0
7486,4,behavior_only,6,8,rt328606,7735,defect,4
7486,4,behavior_only,6,8,rt932903,8345,defect,4
7486,4,behavior_only,6,8,rt272624,8660,defect,0
7486,4,behavior_only,6,8,rt521603,9387,defect,4
7486,4,behavior_only,7,8,rt694917,1336,cooperate,0
7486,4,behavior_only,7,8,rt808531,1758,cooperate,4
7486,4,behavior_only,7,8,rt607079,4459,defect,12
7486,4,behavior_only,7,8,rt902991,7390,cooperate,0
7486,4,behavior_only,7,8,rt328606,7735,defect,4
7486,4,behavior_only,7,8,rt932903,8345,defect,4
7486,4,behavior_only,7,8,rt272624,8660,defect,4
7486,4,behavior_only,7,8,rt521603,9387,defect,8
7486,4,behavior_only,8,8,rt694917,1336,cooperate,-4
7486,4,behavior_only,8,8,rt808531,1758,defect,8
7486,4,behavior_only,8,8,rt607079,4459,defect,8
7486,4,behavior_only,8,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,8,8,rt328606,7735,defect,4
7486,4,behavior_only,8,8,rt932903,8345,defect,4
7486,4,behavior_only,8,8,rt272624,8660,defect,4
7486,4,behavior_only,8,8,rt521603,9387,defect,4
7486,4,behavior_only,9,8,rt694917,1336,cooperate,-4
7486,4,behavior_only,9,8,rt808531,1758,defect,8
7486,4,behavior_only,9,8,rt607079,4459,defect,8
7486,4,behavior_only,9,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,9,8,rt328606,7735,defect,4
7486,4,behavior_only,9,8,rt932903,8345,defect,4
7486,4,behavior_only,9,8,rt272624,8660,defect,4
7486,4,behavior_only,9,8,rt521603,9387,defect,4
7486,4,behavior_only,10,8,rt694917,1336,defect,0
7486,4,behavior_only,10,8,rt808531,1758,defect,4
7486,4,behavior_only,10,8,rt607079,4459,defect,4
7486,4,behavior_only,10,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,10,8,rt328606,7735,defect,4
7486,4,behavior_only,10,8,rt932903,8345,defect,4
7486,4,behavior_only,10,8,rt272624,8660,defect,0
7486,4,behavior_only,10,8,rt521603,9387,defect,0
7486,4,behavior_only,11,8,rt694917,1336,defect,0
7486,4,behavior_only,11,8,rt808531,1758,defect,4
7486,4,behavior_only,11,8,rt607079,4459,defect,4
7486,4,behavior_only,11,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,11,8,rt328606,7735,defect,4
7486,4,behavior_only,11,8,rt932903,8345,defect,4
7486,4,behavior_only,11,8,rt272624,8660,defect,0
7486,4,behavior_only,11,8,rt521603,9387,defect,0
7486,4,behavior_only,12,8,rt694917,1336,defect,0
7486,4,behavior_only,12,8,rt808531,1758,defect,4
7486,4,behavior_only,12,8,rt607079,4459,defect,4
7486,4,behavior_only,12,8,rt902991,7390,cooperate,0
7486,4,behavior_only,12,8,rt328606,7735,defect,8
7486,4,behavior_only,12,8,rt932903,8345,cooperate,0
7486,4,behavior_only,12,8,rt272624,8660,defect,4
7486,4,behavior_only,12,8,rt521603,9387,defect,4
7486,4,behavior_only,13,8,rt694917,1336,cooperate,0
7486,4,behavior_only,13,8,rt808531,1758,cooperate,4
7486,4,behavior_only,13,8,rt607079,4459,defect,12
7486,4,behavior_only,13,8,rt902991,7390,cooperate,0
7486,4,behavior_only,13,8,rt328606,7735,defect,4
7486,4,behavior_only,13,8,rt932903,8345,defect,4
7486,4,behavior_only,13,8,rt272624,8660,defect,4
7486,4,behavior_only,13,8,rt521603,9387,defect,8
7486,4,behavior_only,14,8,rt694917,1336,cooperate,-4
7486,4,behavior_only,14,8,rt808531,1758,defect,8
7486,4,behavior_only,14,8,rt607079,4459,defect,8
7486,4,behavior_only,14,8,rt902991,7390,cooperate,0
7486,4,behavior_only,14,8,rt328606,7735,defect,8
7486,4,behavior_only,14,8,rt932903,8345,cooperate,0
7486,4,behavior_only,14,8,rt272624,8660,defect,8
7486,4,behavior_only,14,8,rt521603,9387,defect,8
7486,4,behavior_only,15,8,rt694917,1336,cooperate,-4
7486,4,behavior_only,15,8,rt808531,1758,defect,8
7486,4,behavior_only,15,8,rt607079,4459,defect,8
7486,4,behavior_only,15,8,rt902991,7390,cooperate,-4
7486,4,behavior_only,15,8,rt328606,7735,defect,4
7486,4,behavior_only,15,8,rt932903,8345,defect,4
7486,4,behavior_only,15,8,rt272624,8660,defect,4
7486,4,behavior_only,15,8,rt521603,9387,defect,4
8591,4,summary_information,1,14,rt354687,936,defect,8
8591,4,summary_information,1,14,rt571717,1408,cooperate,4
8591,4,summary_information,1,14,rt397203,3170,defect,8
8591,4,summary_information,1,14,rt862187,4257,cooperate,0
8591,4,summary_information,1,14,rt986899,4787,defect,4
8591,4,summary_information,1,14,rt971623,5178,defect,4
8591,4,summary_information,1,14,rt802456,6175,defect,4
8591,4,summary_information,1,14,rt217157,6767,defect,8
8591,4,summary_information,1,14,rt453256,7294,cooperate,0
8591,4,summary_information,1,14,rt360569,7402,cooperate,4
8591,4,summary_information,1,14,rt807724,7913,defect,12
8591,4,summary_information,1,14,rt244120,8783,cooperate,4
8591,4,summary_information,1,14,rt797932,8839,defect,8
8591,4,summary_information,1,14,rt841824,9415,cooperate,4
8591,4,summary_information,2,14,rt354687,936,defect,12
8591,4,summary_information,2,14,rt571717,1408,defect,12
8591,4,summary_information,2,14,rt397203,3170,cooperate,4
8591,4,summary_information,2,14,rt862187,4257,cooperate,4
8591,4,summary_information,2,14,rt986899,4787,cooperate,8
8591,4,summary_information,2,14,rt971623,5178,defect,12
8591,4,summary_information,2,14,rt802456,6175,cooperate,0
8591,4,summary_information,2,14,rt217157,6767,defect,8
8591,4,summary_information,2,14,rt453256,7294,defect,8
8591,4,summary_information,2,14,rt360569,7402,cooperate,0
8591,4,summary_information,2,14,rt807724,7913,defect,12
8591,4,summary_information,2,14,rt244120,8783,cooperate,8
8591,4,summary_information,2,14,rt797932,8839,cooperate,4
8591,4,summary_information,2,14,rt841824,9415,cooperate,4
8591,4,summary_information,3,14,rt354687,936,defect,4
8591,4,summary_information,3,14,rt571717,1408,cooperate,0
8591,4,summary_information,3,14,rt397203,3170,defect,12
8591,4,summary_information,3,14,rt862187,4257,cooperate,8
8591,4,summary_information,3,14,rt986899,4787,cooperate,4
8591,4,summary_information,3,14,rt971623,5178,cooperate,4
8591,4,summary_information,3,14,rt802456,6175,defect,8
8591,4,summary_information,3,14,rt217157,6767,defect,8
8591,4,summary_information,3,14,rt453256,7294,defect,4
8591,4,summary_information,3,14,rt360569,7402,cooperate,0
8591,4,summary_information,3,14,rt807724,7913,defect,8
8591,4,summary_information,3,14,rt244120,8783,cooperate,0
8591,4,summary_information,3,14,rt797932,8839,defect,4
8591,4,summary_information,3,14,rt841824,9415,defect,8
8591,4,summary_information,4,14,rt354687,936,defect,4
8591,4,summary_information,4,14,rt571717,1408,defect,4
8591,4,summary_information,4,14,rt397203,3170,defect,4
8591,4,summary_information,4,14,rt862187,4257,cooperate,-4
8591,4,summary_information,4,14,rt986899,4787,defect,8
8591,4,summary_information,4,14,rt971623,5178,defect,8
8591,4,summary_information,4,14,rt802456,6175,cooperate,-4
8591,4,summary_information,4,14,rt217157,6767,defect,8
8591,4,summary_information,4,14,rt453256,7294,defect,8
8591,4,summary_information,4,14,rt360569,7402,cooperate,0
8591,4,summary_information,4,14,rt807724,7913,defect,12
8591,4,summary_information,4,14,rt244120,8783,cooperate,4
8591,4,summary_information,4,14,rt797932,8839,cooperate,0
8591,4,summary_information,4,14,rt841824,9415,defect,8
8591,4,summary_information,5,14,rt354687,936,defect,0
8591,4,summary_information,5,14,rt571717,1408,defect,4
8591,4,summary_information,5,14,rt397203,3170,defect,4
8591,4,summary_information,5,14,rt862187,4257,cooperate,-4
8591,4,summary_information,5,14,rt986899,4787,defect,4
8591,4,summary_information,5,14,rt971623,5178,defect,4
8591,4,summary_information,5,14,rt802456,6175,defect,0
8591,4,summary_information,5,14,rt217157,6767,defect,0
8591,4,summary_information,5,14,rt453256,7294,defect,0
8591,4,summary_information,5,14,rt360569,7402,defect,4
8591,4,summary_information,5,14,rt807724,7913,defect,4
8591,4,summary_information,5,14,rt244120,8783,cooperate,-4
8591,4,summary_information,5,14,rt797932,8839,defect,4
8591,4,summary_information,5,14,rt841824,9415,defect,4
8591,4,summary_information,6,14,rt354687,936,defect,8
8591,4,summary_information,6,14,rt571717,1408,cooperate,0
8591,4,summary_information,6,14,rt397203,3170,defect,4
8591,4,summary_information,6,14,rt862187,4257,defect,8
8591,4,summary_information,6,14,rt986899,4787,defect,8
8591,4,summary_information,6,14,rt971623,5178,cooperate,0
8591,4,summary_information,6,14,rt802456,6175,cooperate,0
8591,4,summary_information,6,14,rt217157,6767,defect,8
8591,4,summary_information,6,14,rt453256,7294,defect,4
8591,4,summary_information,6,14,rt360569,7402,defect,0
8591,4,summary_information,6,14,rt807724,7913,defect,0
8591,4,summary_information,6,14,rt244120,8783,defect,4
